ANO_ELEICAO,SQ_CANDIDATO,NM_CANDIDATO,DS_CARGO,DS_GENERO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS,PERC_VOTOS
2020,210000729048,JORGE ANTÔNIO MELLO PINHEIRO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,94,0.004936088160635012
2020,210000763442,HAMILTON SOSSMEIER,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO POR MÉDIA,3299,0.17323568980781812
2020,210001052239,MARIA DE LOURDES DALLACORT ZAMPIERON,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,535,0.028093693254677993
2020,210000668038,JOÃO REUS DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,506,0.026570857545545914
2020,210000962346,LUIZ ARMANDO SILVA DE OLIVEIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,394,0.020689561013725474
2020,210000962335,ALOISIO DIAS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,184,0.00966213001656215
2020,210000728265,MARIA DE FÁTIMA MARTINS BARRETO,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,38,0.001995439894724792
2020,210000668386,CARLOS MESSALLA LIMA DA ROSA,VEREADOR,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,53,0.0027831135373793153
2020,210000668039,MARCIO BAPTISTA MOREIRA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,114,0.005986319684174376
2020,210000763446,OSCAR JAMES SEGAL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,524,0.027516065916731343
2020,210000763465,RAUL MARTINS DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,143,0.007509155393306454
2020,210000763469,WAMBERT GOMES DI LORENZO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2312,0.1214067641211505
2020,210000683406,LINO ABEL NUNES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,199,0.010449803659216675
2020,210000960995,CARLOS ALEXANDRE TANSKI,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,539,0.028303739559385865
2020,210001183555,JULIANO DA SILVA CORREA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,NÃO ELEITO,225,0.011815104639817848
2020,210000961039,GELSA DA SILVA MOLINA,VEREADOR,FEMININO,BRANCA,LÊ E ESCREVE,SUPLENTE,5,0.00026255788088484105
2020,210001055963,ANA CLÁUDIA BITENCOURT CLAUDINO,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,286,0.015018310786612908
2020,210000729380,LISANDRO ZWIERNIK,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1240,0.06511435445944058
2020,210000841553,ANGÉLICA KAFROUNI,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1300,0.06826504903005867
2020,210000763428,CLAUDIA FERNANDA LAUTERT FROES,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,121,0.006353900717413153
2020,210000841550,GABRIEL GOLDANI ANDRIOLI,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,327,0.017171285409868606
2020,210000841594,RUBEM DE CASTRO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,21,0.0011027430997163324
2020,210000763437,ROGERIO DOS SANTOS MACHADO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,663,0.03481517500532993
2020,210000981096,MILENA CRISTINA SILVA FRAGA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,144,0.007561666969483423
2020,210000981112,JOSE PAULO DE OLIVEIRA BARROS,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,330,0.01732882013839951
2020,210000981095,LIVIA TEIXEIRA DA SILVA,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,313,0.016436123343391052
2020,210001183553,HENRIQUE VALMIR DA CONCEIÇÃO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,223,0.011710081487463912
2020,210000729126,NELCIR REIMUNDO TESSARO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,954,0.050096043672827675
2020,210001052277,JOSÉ ALFREDO PEZZI PARODE,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,740,0.03885856637095648
2020,210001052283,GERVASIO DE PAULA GONÇALVES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,108,0.005671250227112567
2020,210000729345,SERGIO ROBERTO DE ALMEIDA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,315,0.016541146495744986
2020,210000729341,CRISTIANE DA SILVA HORBACH,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,130,0.006826504903005867
2020,210000728264,MARCOS DIAS FERREIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,981,0.05151385622960582
2020,210000766253,FERNANDA LIMA NUNEZ MENDES RIBEIRO,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,534,0.028041181678501028
2020,210000729355,IGOR FELIPE LESSA SALDANHA,VEREADOR,MASCULINO,BRANCA,LÊ E ESCREVE,SUPLENTE,88,0.0046210187035732025
2020,210000683445,PAULO HENRIQUE SOUZA DA SILVA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,111,0.0058287849556434715
2020,210000683419,VITÓRIA DA SILVA CABREIRA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,1651,0.08669661226817452
2020,210000981110,IRIS RAQUEL SCHONEWALD PEREIRA,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,135,0.007089062783890709
2020,210000981947,RENAN SILVA DOS SANTOS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,466,0.024470394498467187
2020,210000729116,GUILHERME BENEDETTO TODESCHINI,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,605,0.03176950358706577
2020,210000636281,LUCIANO SCHAFER,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,52,0.002730601961202347
2020,210001052250,MARCELO RODRIGO BERNARDI,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,2769,0.145404554434025
2020,210001052286,ANTONIO CARLOS LIMA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,604,0.0317169920108888
2020,210000766245,MATEUS LUAN DA SILVA MAGALHÃES,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,491,0.02578318390289139
2020,210000766249,ADRIANA DA ROCHA LEITE,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,148,0.007771713274191295
2020,210000766231,LUCIANO NUNES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,1171,0.061491055703229776
2020,210000766241,OTO EDUARDO ROSA AMORIM,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1416,0.07435639186658699
2020,210000841596,MARIA HELENA ALVES GOMES,VEREADOR,FEMININO,INDÍGENA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,243,0.012760313011003275
2020,210000668025,JOSÉ JULIO FARIAS DA SILVA,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,219,0.011500035182756038
2020,210000981941,DENISE CRISTINA MATTOS CARDOSO,VEREADOR,FEMININO,PRETA,SUPERIOR INCOMPLETO,NÃO ELEITO,152,0.007981759578899168
2020,210001052255,LUCIANO MARQUES DA ROSA,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,643,0.033764943481790564
2020,210000636272,SÂMILA PEREIRA MONTEIRO,VEREADOR,FEMININO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,2251,0.11820355797435544
2020,210000728289,PAULO ÁVILA JOST DOS SANTOS,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,47,0.002468044080317506
2020,210000636282,NATANIELLE ALMADA TOMASI ANTUNES,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,290,0.015228357091320782
2020,210000729336,ALIX GEORGES,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,238,0.012497755130118436
2020,210001265122,JÉSSICA REJANE MACHADO CARDOSO,VEREADOR,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,58,0.0030456714182641566
2020,210000652171,JAQUELINE DE CASTRO,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,511,0.026833415426430755
2020,210001250414,VAGNER GARCEZ SOARES,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,159,0.008349340612137945
2020,210001260356,JORGE ALEX DE OLIVEIRA BRASIL MEZA,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,285,0.01496579921043594
2020,210000766240,JOSÉ ADAIR SILVA DA SILVEIRA,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,235,0.01234022040158753
2020,210000960993,MAURÍCIO DE OLIVEIRA ANASTÁCIO,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,147,0.007719201698014327
2020,210000729361,MICHELLE OLIVEIRA CONCEIÇÃO,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,98,0.005146134465342885
2020,210000763429,JOAO CARLOS DA SILVA LEONARDO,VEREADOR,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,38,0.001995439894724792
2020,210000841585,MARCO AURELIO DOS SANTOS PEREIRA,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,279,0.014650729753374132
2020,210000981657,ARXIBAUER RODRIGUES MONCORVO,VEREADOR,MASCULINO,PRETA,SUPERIOR INCOMPLETO,NÃO ELEITO,136,0.0071415743600676766
2020,210000729373,ALEX SANDRO NUNES DA ROSA,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,751,0.03943619370890313
2020,210000961035,SADY SEVERO MARTINS,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,54,0.0028356251135562833
2020,210000841547,MELISANDRA BESSA DOS REIS,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,201,0.01055482681157061
2020,210001052260,CRISTIANE PACHECO DA SILVA,VEREADOR,FEMININO,PRETA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,81,0.004253437670334426
2020,210000961034,MARCELO MORAES DE CARVALHO,VEREADOR,MASCULINO,PRETA,LÊ E ESCREVE,SUPLENTE,90,0.004726041855927139
2020,210000982836,VALTER LUIS DA COSTA NAGELSTEIN,PREFEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,20033,1.0519644055532043
2020,210000683532,JULIO CESAR LEIRIAS FLORES,PREFEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,852,0.044739862902776914
2020,210001185049,NELSON MARCHEZAN JÚNIOR,PREFEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,136063,7.1448825893668255
2020,210000841584,RENATO YASUO MATSUMURA NAKAHARA,VEREADOR,MASCULINO,AMARELA,SUPERIOR COMPLETO,SUPLENTE,137,0.007194085936244645
2020,210000652178,ADRIANA MEDEIROS COLLARES,VEREADOR,FEMININO,PARDA,SUPERIOR COMPLETO,SUPLENTE,351,0.01843156323811584
2020,210000636277,GRÉGOR MOURA DE CARVALHO,VEREADOR,MASCULINO,PARDA,SUPERIOR COMPLETO,SUPLENTE,496,0.026045741783776236
2020,210000668024,JEFFERSON GERMANN DE MATTOS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,757,0.03975126316596494
2020,210000668045,PERLA NUNES JOB,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,82,0.004305949246511393
2020,210000763462,ANTONIO LUIZ BRAZ,VEREADOR,MASCULINO,PARDA,SUPERIOR COMPLETO,SUPLENTE,727,0.03817591588065589
2020,210000845670,EDUARDO KOEHLER BEHNCK,VEREADOR,MASCULINO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,38,0.001995439894724792
2020,210001055987,LUCIANA DE SOUZA NUNES,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,14,0.0007351620664775549
2020,210000729057,SORAIA MARIA ROSSO SALOUM,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,1372,0.07204588251480039
2020,210000729049,JOÃO PEDRO DIAS DE VARGAS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,157,0.008244317459784009
2020,210001250386,MARCIA JOSIANE OLIVEIRA DE LIMA,VEREADOR,FEMININO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,65,0.0034132524515029334
2020,210000962351,HULSE MENDES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,0,0.0
2020,210000763438,JOSE BATISTA BRERO,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,204,0.010712361540101516
2020,210000763455,ISABEL CRISTINA ATAIDE DE OLIVEIRA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,28,0.0014703241329551099
2020,210001183576,RAFAEL QUEIROZ DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,58,0.0030456714182641566
2020,210001183558,REGINA MARIA DOS SANTOS DE SOUZA,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,82,0.004305949246511393
2020,210001183554,JOSEANE RIBEIRO ALVES,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,NÃO ELEITO,142,0.007456643817129486
2020,210000981680,FRANCISCO DE ASSIS BERNARDES FRAGA,VEREADOR,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,NÃO ELEITO,304,0.015963519157798336
2020,210000841586,RODRIGO CHAGAS SILVEIRA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,374,0.01963932949018611
2020,210000981089,FABIO GOULART,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,342,0.017958959052523128
2020,210000668014,ARTUR WAGNER AURELIO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,473,0.024837975531705966
2020,210000729124,REGINALDO DA LUZ PUJOL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,3190,0.16751192800452858
2020,210000729111,SANDRO AURELIO DOS SANTOS WINK,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,299,0.0157009612769135
2020,210001055984,TATIANA RHEINGANTZ ARMOS,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,71,0.003728321908564743
2020,210000728294,LÚCIA OLIVEIRA MARTINS CASTÊNCIO,VEREADOR,FEMININO,PARDA,SUPERIOR INCOMPLETO,SUPLENTE,317,0.016646169648098924
2020,210001250384,KLAUS FELINTO DE OLIVEIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,35,0.0018379051661938876
2020,210001055969,JOEL VICENTE DA SILVA,VEREADOR,MASCULINO,PARDA,LÊ E ESCREVE,SUPLENTE,403,0.02116216519931819
2020,210001250405,PAULO ROBERTO NAISINGER DE OLIVEIRA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,248,0.013022870891888118
2020,210001250407,JOÃO ALBERTO MORSCH,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,203,0.010659849963924547
2020,210000729378,ALESSANDRA KATIANE ALVES MEIRA MELLO,VEREADOR,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,SUPLENTE,149,0.007824224850368263
2020,210000962325,LUCIANA MENDINA DE SOUZA MARTINEZ,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,367,0.019271748456947336
2020,210000763467,JOSE CARLOS SERPA PINGO VILAR,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1260,0.06616458598297995
2020,210000683424,ROBERTO SCHNEIDER SEITENFUS,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,219,0.011500035182756038
2020,210001183563,DENISE MEDEIROS TAVARES,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO INCOMPLETO,NÃO ELEITO,49,0.0025730672326714425
2020,210000683423,NILO AGOSTINHO MARTINS,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,28,0.0014703241329551099
2020,210000729382,ELIESER BLEY MARQUES BARALDO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,148,0.007771713274191295
2020,210000845685,PAULO ADALBERTO ALVES FERREIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1290,0.067739933268289
2020,210000845669,BERNARDO LUCERO DE CARLI,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,1132,0.059443104232328015
2020,210000845692,ADELI SELL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2344,0.12308713455881348
2020,210001254889,LUCIANE BEIRÓ GONÇALVES,VEREADOR,FEMININO,PARDA,SUPERIOR COMPLETO,SUPLENTE,816,0.04284944616040606
2020,210000668053,DEINER SALOMÉ GOULART,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1131,0.05939059265615105
2020,210000683550,JOÃO AUGUSTO DE MORAES GOMES,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,69,0.0036232987562108067
2020,210000652191,RODRIGO DIAS PEREIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,134,0.007036551207713741
2020,210001052253,RAMIRO STALLBAUM ROSARIO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,ELEITO POR QP,4471,0.23477925708722489
2020,210000981081,CLEBER MORAES DA SILVA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,493,0.02588820705524533
2020,210001055980,RICARDO CAMILO LAUER CUNHA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,94,0.004936088160635012
2020,210000981105,LUCIO RENATO DE FRAGA BRUSCH,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,247,0.012970359315711149
2020,210000636267,GREG BAPTISTA SCHNEIDER,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1262,0.06626960913533388
2020,210000636273,TIAGO JOSÉ ALBRECHT,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,3145,0.16514890707656502
2020,210000728300,ALEXANDER CHARLES MULLER,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,79,0.004148414517980489
2020,210000668018,LIZETE CRISTINA CENCI,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,538,0.0282512279832089
2020,210000962344,JURANDIR WANLAR TEIXEIRA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,170,0.008926967950084595
2020,210001052274,POLÍBIO FIGUEIREDO BRAGA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,757,0.03975126316596494
2020,210000668048,JOÃO PAULO DE ANDRADE CUNHA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,942,0.049465904758704056
2020,210000636264,ANA LUCIA COUTO CORONEL,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1456,0.07645685491366572
2020,210000729343,JEAN PIERRE DE SOUZA PEREIRA,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,345,0.018116493781054035
2020,210000683414,CASSIELLI PORTAL DE OLIVEIRA,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,186,0.009767153168916087
2020,210000729041,ADONIRO RODRIGUES LEAL,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,580,0.030456714182641564
2020,210000729381,LÚCIO LUÍS DE BARROS DEMÉTRIO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,62,0.0032557177229720295
2020,210000845689,EVERTON BORNHOLDT FALCAO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,221,0.011605058335109976
2020,210000683425,ERICK DÊNIL MACHADO PIMENTEL,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,2543,0.13353693821803017
2020,210000683440,JÚLIO CORRÊA RITTA FILHO,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,1621,0.08512126498286547
2020,210000729344,SANDRO MARCELO BESSON,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,933,0.04899330057311134
2020,210001250412,ARTHUR CAUDURO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,1166,0.061228497822344935
2020,210000729337,EVALDIR SANTOS RAMALHO,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,841,0.04416223556483027
2020,210000841565,JENIFER DOMINGUES DE CASTRO,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,286,0.015018310786612908
2020,210000763434,TAIRO PEREIRA COSTA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,255,0.013390451925126895
2020,210000841578,LUIZ CARLOS GOIS DE MORAIS,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,275,0.014440683448666258
2020,210000763461,LUCIANO BRASILIENSE MARCANTONIO,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2143,0.11253230774724288
2020,210000763444,FILIPE RODENBUSCH TISBIEREK,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,2183,0.11463277079432162
2020,210000981097,CLAYTON GREGIS MOCH,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,175,0.009189525830969436
2020,210001183577,ROGERIO MARC,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,NÃO ELEITO,22,0.0011552546758933006
2020,210000729125,VICENTE DOS SANTOS,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,104,0.005461203922404694
2020,210001052263,TATIANE PIRES BERNARDES,VEREADOR,FEMININO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,847,0.04447730502189207
2020,210000845675,EVERTON SCARTEZZINI ABEG,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,107,0.005618738650935599
2020,210000729379,ELIANE DE SOUZA DUTRA,VEREADOR,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,264,0.013863056110719607
2020,210000729347,ERICSSON MACHADO,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,59,0.0030981829944411246
2020,210000845660,MIRGON HELMUTH KAYSER JUNIOR,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,451,0.023682720855812665
2020,210001052256,ANDRÉ LUIZ ESTRELA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,253,0.013285428772772957
2020,210000729366,EDUARDO FAGUNDES BECKER,VEREADOR,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,223,0.011710081487463912
2020,210000841551,CAROLINA MULLER KLUG DE ASSIS MOREIRA,VEREADOR,FEMININO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,414,0.021739792537264838
2020,210000841554,BEN HUR RODRIGUES RAVA,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,324,0.017013750681337703
2020,210000766255,PABLO SEBASTIAN ANDRADE DE MELO,VEREADOR,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,SUPLENTE,2413,0.1267104333150243
2020,210000683422,HELIO CORBELLINI,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,184,0.00966213001656215
2020,210001052285,VENDELINO GNEWUCH,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,113,0.005933808107997408
2020,210001264644,DIMITRIUS MELLO AZAMBUJA,VEREADOR,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,SUPLENTE,101,0.005303669193873789
2020,210001266885,MOISES HERMETO AMBIEDA DORNELLES,VEREADOR,MASCULINO,BRANCA,SUPERIOR COMPLETO,SUPLENTE,35,0.0018379051661938876
2020,210001250399,CARLOS ALEXANDRE SILVEIRA DE ANDRADES,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,137,0.007194085936244645
2020,210000841572,CLEITON SILVESTRE MUNHOZ DE FREITAS,VEREADOR,MASCULINO,PRETA,SUPERIOR COMPLETO,SUPLENTE,2588,0.13589995914599373
2020,210000652182,KAREN MORAIS DOS SANTOS,VEREADOR,FEMININO,PRETA,SUPERIOR COMPLETO,ELEITO POR QP,15702,0.8245367691307549
2020,210000981087,CELSO DA SILVA PROCÓPIO,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO INCOMPLETO,SUPLENTE,345,0.018116493781054035
2020,210000981953,MARISE DE OLIVEIRA GOMES,VEREADOR,FEMININO,PRETA,SUPERIOR COMPLETO,NÃO ELEITO,141,0.007404132240952517
2020,210000766251,LEANDRO GONÇALVES DOS SANTOS OLIVEIRA,VEREADOR,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,SUPLENTE,208,0.010922407844809388
2020,210001264642,LAÍS MAGBEL CAMISOLÃO BORBA,VEREADOR,FEMININO,PRETA,SUPERIOR INCOMPLETO,SUPLENTE,1996,0.10481310604922855
